timestamp,time_elapsed,host_name,event_name,cpu_id,procname,process_details,kernel_details,unique_id
''06:13:02.231041280,0.000000791,synthetic_host,syscall_entry_write,3,curl,"pid = 14345, tid = 14345","ret = 48, buf = 222501009261744, count = 48, flags = 0",6123796
''06:13:02.229573888,0.000000208,synthetic_host,syscall_exit_read,3,C1 CompilerThre,"pid = 11822, tid = 11867","ret = 1, fds_length = 0, overflow = 0, fds = [ ]",4235819
''06:13:02.231197440,0.000000958,synthetic_host,syscall_exit_ioctl,2,curl,"pid = 14323, tid = 14330",ret = 0,11196228
''06:13:02.232091904,0.000049957,synthetic_host,syscall_entry_ioctl,0,curl,"pid = 11822, tid = 11868",ret = 0,16192359
''06:13:02.230604800,0.000000417,synthetic_host,syscall_entry_ppoll,3,elasticsearchm,"pid = 11822, tid = 11867","ufd = 67, flags = 1, utmr = 281458146600112",10937830
''06:13:02.230854144,0.000000375,synthetic_host,syscall_exit_futex,3,curl,"pid = 14323, tid = 14330",ret = 14345,13681018
''06:13:02.231326208,0.000000292,synthetic_host,syscall_exit_epoll_pwait,3,lttng-consumerd,"pid = 14323, tid = 14330",ret = 4096,11460264
''06:13:02.231567360,0.000001084,synthetic_host,syscall_entry_futex,2,curl,"pid = 14345, tid = 14345","ret = 0, arg = 275115444656768",1289739
''06:13:02.230766848,0.000000374,synthetic_host,syscall_exit_close,0,lttng-consumerd,"pid = 14323, tid = 14330","fd = 35, offset = 28672, len = 4096, advice = 4",7215008
''06:13:02.232285952,0.000002084,synthetic_host,syscall_entry_sync_file_range,2,lttng-consumerd,"pid = 11822, tid = 11868","POLLIN = 0, POLLPRI = 1, POLLOUT = 1, POLLERR = 0, POLLHUP = 0, padding = 0",2277192
''06:13:02.230891776,0.000000417,synthetic_host,syscall_exit_fadvise64_64,0,lttng-consumerd,"pid = 14323, tid = 14330","fd = 60, count = 32",9547157
''06:13:02.231403264,0.000002291,synthetic_host,syscall_exit_ioctl,0,C1 CompilerThre,"pid = 14345, tid = 14345","fd = 34, cmd = 62981, arg = 275115481893672",12128776
''06:13:02.231918592,0.000008417,synthetic_host,syscall_entry_write,0,lttng-consumerd,"pid = 11822, tid = 11859","ret = 0, arg = 219392954314048",13816466
''06:13:02.231365632,0.000000250,synthetic_host,syscall_exit_timerfd_settime,3,elasticsearchm,"pid = 14323, tid = 14330","fd = 34, cmd = 62981, arg = 275115481893672",15827694
''06:13:02.231098112,0.000001041,synthetic_host,syscall_entry_brk,3,elasticsearchm,"pid = 3154, tid = 3154","uaddr = 194557001039528, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572465336",12451388
''06:13:02.231043584,0.000000250,synthetic_host,syscall_exit_sync_file_range,2,elasticsearchm,"pid = 14323, tid = 14330","fd = 34, cmd = 2148070920, arg = 275115444656760",10781019
''06:13:02.231499008,0.000000333,synthetic_host,syscall_exit_fadvise64_64,3,lttng-consumerd,"pid = 14323, tid = 14330","procname = ""curl"", pid = 14345, tid = 14345",8125002
''06:13:02.231976704,0.000000083,synthetic_host,syscall_entry_brk,0,llvmpipe-0,"pid = 14345, tid = 14345","fd = 21, cmd = 63048, arg = 221342671110144",1542636
''06:13:02.231180288,0.000000208,synthetic_host,syscall_exit_futex,0,elasticsearchm,"pid = 14323, tid = 14330","fd = 66, cmd = 3230155043, arg = 219392954314048",10388248
''06:13:02.231446016,0.000000083,synthetic_host,syscall_entry_getpid,0,lttng-consumerd,"pid = 11822, tid = 11867","fd = 34, cmd = 62982, arg = 275115481893672",751168
''06:13:02.228946944,0.000000458,synthetic_host,syscall_exit_sync_file_range,0,lttng-consumerd,"pid = 14345, tid = 14345","fd = 35, offset = 8192, nbytes = 4096, flags = 7",3515591
''06:13:02.231142144,0.000000208,synthetic_host,syscall_exit_write,0,curl,"pid = 14323, tid = 14330","fd = 35, offset = 4096, len = 4096, advice = 4",13638287
''06:13:02.230796544,0.000002875,synthetic_host,syscall_exit_sync_file_range,3,curl,"pid = 14323, tid = 14330",ret = 0,12004423
''06:13:02.231347456,0.000021583,synthetic_host,syscall_exit_futex,1,data-loop.0,"pid = 3154, tid = 3216","fd = 4, size = 5, flags = 0, addr_len = 0",13168827
''06:13:02.231404288,0.000000250,synthetic_host,syscall_exit_ioctl,3,lttng-consumerd,"pid = 3154, tid = 3214","ret = 0, arg = 275115444656752",3446384
''06:13:02.231532800,0.000000166,synthetic_host,syscall_entry_getpid,0,lttng-consumerd,"pid = 14345, tid = 14345","ret = 0, arg = 275115444656768",9627013
''06:13:02.231123968,0.000009958,synthetic_host,syscall_entry_ioctl,1,lttng-consumerd,"pid = 11822, tid = 11867","fd = 35, offset = 65536, nbytes = 4096, flags = 2",4218000
''06:13:02.231564800,0.000000292,synthetic_host,syscall_exit_ioctl,1,lttng-consumerd,"pid = 11822, tid = 11867","ret = 0, arg = 219392954314048",14238833
''06:13:02.230689536,0.000001042,synthetic_host,syscall_entry_getpid,0,llvmpipe-2,"pid = 14323, tid = 14330","EPOLLIN = 1, EPOLLPRI = 0, EPOLLOUT = 0, EPOLLERR = 0, padding = 0",2415347
''06:13:02.231572480,0.000000458,synthetic_host,syscall_entry_sync_file_range,2,lttng-consumerd,"pid = 14323, tid = 14330","fd = 34, cmd = 2148070919, arg = 275115444656752",13319372
''06:13:02.232148224,0.000001000,synthetic_host,syscall_exit_fadvise64_64,0,C1 CompilerThre,"pid = 3154, tid = 3154","ret = 0, optval = 246916502706496, optlen = 246916502706412",14183780
''06:13:02.228001280,0.000001042,synthetic_host,syscall_exit_write,0,elasticsearchm,"pid = 14345, tid = 14345","fd = 34, cmd = 62982, arg = 275115481893672",4753503
''06:13:02.231824640,0.000001250,synthetic_host,syscall_entry_futex,0,lttng-consumerd,"pid = 14323, tid = 14330","procname = ""curl"", pid = 14344, tid = 14344",14463561
''06:13:02.231258112,0.000000333,synthetic_host,syscall_entry_ioctl,3,gnome-shell,"pid = 14323, tid = 14330","fd = 4, buff = 203053665469200, len = 517, flags = 16384, addr = 0, addr_len = 0",11686780
''06:13:02.228565760,0.000002583,synthetic_host,syscall_entry_futex,3,elasticsearchm,"pid = 11822, tid = 11868","ret = 0, arg = 275115444656768",13050336
''06:13:02.231312640,0.000021208,synthetic_host,syscall_exit_futex,2,lttng-consumerd,"pid = 14323, tid = 14330","fd = 35, offset = 61440, nbytes = 4096, flags = 7",9394143
''06:13:02.231748608,0.000001750,synthetic_host,syscall_exit_fcntl,0,data-loop.0,"pid = 11822, tid = 11841",ret = 3154,4324749
''06:13:02.232107264,0.000139871,synthetic_host,syscall_exit_fadvise64_64,1,llvmpipe-3,"pid = 14323, tid = 14330",ret = 3154,3043162
''06:13:02.232285952,0.000139871,synthetic_host,syscall_exit_read,2,curl,"pid = 14323, tid = 14330","ret = 48, buf = 222501009261744, count = 48, flags = 0",3570849
''06:13:02.231138816,0.000000958,synthetic_host,syscall_exit_getsockopt,0,elasticsearchm,"pid = 11822, tid = 11859","fd = 35, offset = 45056, nbytes = 4096, flags = 2",9815844
''06:13:02.231404288,0.000005000,synthetic_host,syscall_entry_futex,2,lttng-consumerd,"pid = 3154, tid = 3154","fd = 35, offset = 94208, nbytes = 4096, flags = 7",10638438
''06:13:02.231035648,0.000000125,synthetic_host,syscall_entry_setsockopt,1,curl,"pid = 11822, tid = 11868",ret = 14345,8454442
''06:13:02.230746624,0.000019583,synthetic_host,syscall_exit_ioctl,3,lttng-consumerd,"pid = 14323, tid = 14330",ret = 0,13124235
''06:13:02.228433664,0.000000708,synthetic_host,syscall_entry_sync_file_range,0,data-loop.0,"pid = 3154, tid = 3154","fd = 34, cmd = 2148070919, arg = 275115444656752",8018189
''06:13:02.230853632,0.000000208,synthetic_host,syscall_exit_sync_file_range,2,curl,"pid = 14323, tid = 14330","POLLIN = 1, POLLPRI = 1, POLLOUT = 0, POLLERR = 0, POLLHUP = 0, padding = 0",1877497
''06:13:02.228272384,0.000000250,synthetic_host,syscall_exit_epoll_pwait,2,curl,"pid = 3154, tid = 3216",ret = 4096,13197135
''06:13:02.231883776,0.000032958,synthetic_host,syscall_entry_fadvise64_64,3,llvmpipe-3,"pid = 14345, tid = 14345","fd = 34, cmd = 2148070920, arg = 275115444656760",11548966
''06:13:02.231214336,0.000001750,synthetic_host,syscall_exit_write,2,llvmpipe-1,"pid = 11822, tid = 11859","fd = 34, cmd = 2148070923, arg = 275115444656688",10167450
''06:13:02.232070912,0.000003208,synthetic_host,syscall_exit_sync_file_range,3,lttng-consumerd,"pid = 2932, tid = 2972","epfd = 546, maxevents = 1024, timeout = 10000, sigmask = 0x0, sigsetsize = 8",2741103
''06:13:02.231435776,0.000000209,synthetic_host,syscall_entry_sync_file_range,0,elasticsearchm,"pid = 14323, tid = 14330","ret = 0, uaddr = 194557001039976, uaddr2 = 0",11862753
''06:13:02.229605120,0.000001250,synthetic_host,syscall_exit_ppoll,0,llvmpipe-0,"pid = 11822, tid = 11859","fd = 60, count = 32",7107448
''06:13:02.228426752,0.000000791,synthetic_host,syscall_exit_fadvise64_64,3,lttng-consumerd,"pid = 3154, tid = 3216","fd = 4, size = 5, flags = 0, addr_len = 0",1695736
''06:13:02.231738368,0.000000208,synthetic_host,syscall_exit_ioctl,0,lttng-consumerd,"pid = 14323, tid = 14330",ret = 0,1919325
''06:13:02.229806336,0.000000416,synthetic_host,syscall_entry_futex,0,lttng-consumerd,"pid = 14323, tid = 14330","procname = ""curl"", pid = 14345, tid = 14345",3966610
''06:13:02.228615936,0.000000583,synthetic_host,syscall_entry_futex,0,elasticsearchm,"pid = 14323, tid = 14330","ret = 0, arg = 275115444656760",4289446
''06:13:02.229619456,0.000000500,synthetic_host,syscall_entry_setsockopt,0,lttng-consumerd,"pid = 12061, tid = 12061","fd = 35, offset = 90112, len = 4096, advice = 4",13648567
''06:13:02.231390976,0.000000125,synthetic_host,syscall_exit_fadvise64_64,0,elasticsearchm,"pid = 14344, tid = 14344","ret = 0, uaddr = 194557001040264, uaddr2 = 0",3775677
''06:13:02.231135488,0.000000209,synthetic_host,syscall_entry_brk,2,llvmpipe-2,"pid = 11822, tid = 11859","fd = 35, offset = 139264, nbytes = 4096, flags = 7",13553748
''06:13:02.231348224,0.000000208,synthetic_host,syscall_entry_ioctl,0,lttng-runas,"pid = 14323, tid = 14330",ret = 4096,2616522
''06:13:02.232147968,0.000002291,synthetic_host,syscall_exit_futex,0,curl,"pid = 14323, tid = 14330","POLLIN = 0, POLLPRI = 0, POLLOUT = 1, POLLERR = 0, POLLHUP = 0, padding = 0",10085611
''06:13:02.231249152,0.000001042,synthetic_host,syscall_exit_fadvise64_64,0,lttng-consumerd,"pid = 14323, tid = 14330","fd = 34, cmd = 62982, arg = 275115481893672",4211879
''06:13:02.231665152,0.000006833,synthetic_host,syscall_exit_read,2,lttng-consumerd,"pid = 14323, tid = 14330","ret = 0, fd = 35, offset = 20480, len = 4096, advice = 4",3371930
''06:13:02.228584448,0.000002250,synthetic_host,syscall_entry_read,1,data-loop.0,"pid = 11822, tid = 11868","ret = 0, arg = 275115481893672",641090
''06:13:02.230814464,0.000003333,synthetic_host,syscall_exit_getpid,3,node,"pid = 11822, tid = 11867","fd = 576, cmd = 4, arg = 2050",9688413
''06:13:02.231496960,0.000000167,synthetic_host,syscall_exit_ioctl,3,lttng-consumerd,"pid = 3154, tid = 3216","fd = 34, cmd = 62982, arg = 275115481893672",9206691
''06:13:02.229390592,0.000000708,synthetic_host,syscall_exit_ioctl,3,lttng-consumerd,"pid = 14323, tid = 14330","fd = 60, count = 32",12697709
''06:13:02.228622592,0.000000333,synthetic_host,syscall_entry_sync_file_range,0,gnome-shell,"pid = 14345, tid = 14345","ret = 576, upeer_sockaddr = 246916502706648, upeer_addrlen = 246916502706640",12768299
''06:13:02.231127552,0.000000542,synthetic_host,syscall_exit_futex,0,curl,"pid = 14345, tid = 14345","fd = 35, offset = 122880, len = 4096, advice = 4",15107708
''06:13:02.231251968,0.000000208,synthetic_host,syscall_exit_ioctl,0,curl,"pid = 14323, tid = 14330","fd = 35, buf = 275115481837568, count = 4096",5494308
''06:13:02.229441024,0.000000334,synthetic_host,syscall_exit_futex,3,lttng-consumerd,"pid = 14323, tid = 14330","fd = 34, cmd = 2148070919, arg = 275115444656752",12684841
''06:13:02.231339264,0.000000333,synthetic_host,syscall_entry_getpid,2,curl,"pid = 14323, tid = 14330",ret = 0,10115754
''06:13:02.228562432,0.000000791,synthetic_host,syscall_exit_ioctl,3,curl,"pid = 14323, tid = 14330","fd = 21, cmd = 63048, arg = 221342671110144",13735608
''06:13:02.228067584,0.000006750,synthetic_host,syscall_entry_write,3,lttng-runas,"pid = 14323, tid = 14330","fd = 34, cmd = 2148070920, arg = 275115444656760",1245216
''06:13:02.231439104,0.000007125,synthetic_host,syscall_entry_sync_file_range,3,node,"pid = 14344, tid = 14344","uaddr = 194557001040264, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572466072",15838309
''06:13:02.231413248,0.000003750,synthetic_host,syscall_exit_munmap,1,lttng-consumerd,"pid = 3154, tid = 3213",ret = 4096,10364985
''06:13:02.231105280,0.000000458,synthetic_host,syscall_exit_getpid,3,curl,"pid = 14323, tid = 14330","POLLIN = 1, POLLPRI = 1, POLLOUT = 0, POLLERR = 0, POLLHUP = 0, padding = 0",7200727
''06:13:02.227911936,0.000000291,synthetic_host,syscall_exit_getpid,0,curl,"pid = 14323, tid = 14330",ret = 517,4040424
''06:13:02.228841984,0.000020499,synthetic_host,syscall_entry_futex,1,C1 CompilerThre,"pid = 12061, tid = 12061","EPOLLIN = 1, EPOLLPRI = 0, EPOLLOUT = 0, EPOLLERR = 0, padding = 0",6948178
''06:13:02.231892480,0.000000666,synthetic_host,syscall_entry_munmap,0,curl,"pid = 3154, tid = 3216",ret = 4096,244453
''06:13:02.231069696,0.000000334,synthetic_host,syscall_exit_fadvise64_64,3,curl,"pid = 14323, tid = 14330","ret = 0, uaddr = 194557001039896, uaddr2 = 0",7610828
''06:13:02.231269376,0.000000374,synthetic_host,syscall_exit_getpid,0,lttng-consumerd,"pid = 3154, tid = 3214","fd = 21, cmd = 63048, arg = 221342671110144",12273839
''06:13:02.230458112,0.000000208,synthetic_host,syscall_entry_ioctl,3,lttng-consumerd,"pid = 14323, tid = 14330","ret = 0, arg = 275115444656768",14831013
''06:13:02.228822528,0.000000375,synthetic_host,syscall_entry_sync_file_range,0,lttng-consumerd,"pid = 14345, tid = 14345","fd = 4, usockaddr_len = 281474913772420",15203641
''06:13:02.230948608,0.000000333,synthetic_host,syscall_exit_sync_file_range,0,curl,"pid = 14323, tid = 14330","fd = 34, cmd = 2148070919, arg = 275115444656752",6367991
''06:13:02.230324224,0.000000250,synthetic_host,syscall_exit_futex,1,elasticsearchm,"pid = 14345, tid = 14345","POLLIN = 1, POLLPRI = 0, POLLOUT = 0, POLLERR = 0, POLLHUP = 0, padding = 0",8430227
''06:13:02.231648512,0.000000167,synthetic_host,syscall_entry_ioctl,3,lttng-consumerd,"pid = 14323, tid = 14330","uaddr = 246917844007516, op = 129, val = 2147483647, utime = 0, uaddr2 = 16932, val3 = 3183418432",8601389
''06:13:02.231895552,0.000022124,synthetic_host,syscall_entry_read,0,curl,"pid = 14344, tid = 14344","fd = 34, cmd = 2148070920, arg = 275115444656760",12502184
''06:13:02.229566208,0.000000084,synthetic_host,syscall_exit_fadvise64_64,3,lttng-consumerd,"pid = 14323, tid = 14330","ufd = 67, flags = 1, utmr = 281458146600112",5906589
''06:13:02.232241408,0.000000292,synthetic_host,syscall_entry_getpid,3,elasticsearchm,"pid = 14344, tid = 14344","fd = 34, cmd = 2148070920, arg = 275115444656760",5179788
''06:13:02.231754496,0.000000042,synthetic_host,syscall_exit_epoll_pwait,2,elasticsearchm,"pid = 14344, tid = 14344","ret = 0, otmr = 0",13596554
''06:13:02.231526400,0.000000209,synthetic_host,syscall_entry_ioctl,0,curl,"pid = 14323, tid = 14330",ret = 14345,15545827
''06:13:02.228750336,0.000000167,synthetic_host,syscall_exit_ioctl,0,lttng-consumerd,"pid = 14323, tid = 14330","uaddr = 194557001039528, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572465336",9818121
''06:13:02.231582208,0.000000333,synthetic_host,syscall_exit_futex,1,lttng-consumerd,"pid = 14345, tid = 14345","epfd = 13, maxevents = 1024, timeout = 10, sigmask = 0x0, sigsetsize = 8",5343908
''06:13:02.231600384,0.000000291,synthetic_host,syscall_entry_read,2,elasticsearchm,"pid = 3154, tid = 3213","fd = 34, cmd = 2148070923, arg = 275115444656688",3332793
''06:13:02.231330304,0.000000958,synthetic_host,syscall_entry_recvfrom,3,curl,"pid = 14323, tid = 14330",ret = 0,11803116
''06:13:02.231554304,0.000000417,synthetic_host,syscall_entry_fadvise64_64,3,lttng-runas,"pid = 3154, tid = 3154","fd = 34, cmd = 62981, arg = 275115481893672",15159333
''06:13:02.231126272,0.000000833,synthetic_host,syscall_entry_setsockopt,3,elasticsearchm,"pid = 3154, tid = 3215","fd = 35, offset = 28672, nbytes = 4096, flags = 2",12466260
''06:13:02.228317440,0.000000084,synthetic_host,syscall_exit_ioctl,2,llvmpipe-3,"pid = 11822, tid = 11841",ret = 0,998152
''06:13:02.228670976,0.000002334,synthetic_host,syscall_entry_sync_file_range,3,curl,"pid = 14345, tid = 14345","procname = ""curl"", pid = 14345, tid = 14345",3301842
''06:13:02.231426816,0.000000209,synthetic_host,syscall_entry_ioctl,3,elasticsearchm,"pid = 11822, tid = 11859",ret = 4096,7217566
''06:13:02.231204864,0.000000209,synthetic_host,syscall_exit_ioctl,0,curl,"pid = 14323, tid = 14330",ret = 0,9436369
''06:13:02.228866816,0.000000209,synthetic_host,syscall_entry_getpid,0,lttng-consumerd,"pid = 3154, tid = 3154","fd = 34, cmd = 2148070925, arg = 275115444656768",4650501
''06:13:02.228793344,0.000004791,synthetic_host,syscall_entry_munmap,3,node,"pid = 11822, tid = 11868","ret = 0, optval = 246916502706496, optlen = 246916502706412",4229517
''06:13:02.228065792,0.000060374,synthetic_host,syscall_entry_setsockopt,3,lttng-consumerd,"pid = 3154, tid = 3154","fd = 35, offset = 36864, len = 4096, advice = 4",11859638
''06:13:02.231097856,0.000000334,synthetic_host,syscall_entry_brk,3,elasticsearchm,"pid = 14344, tid = 14344","procname = ""curl"", pid = 14345, tid = 14345",6870271
''06:13:02.230839808,0.000001250,synthetic_host,syscall_exit_epoll_pwait,0,curl,"pid = 14323, tid = 14330","uaddr = 246917844007432, op = 129, val = 1, utime = 0, uaddr2 = 512, val3 = 174160408",6554230
''06:13:02.230654720,0.000023000,synthetic_host,syscall_entry_ppoll,0,data-loop.0,"pid = 2932, tid = 2972","uaddr = 194557001039528, op = 128, val = 2, utime = 0, uaddr2 = 0, val3 = 2025773224",16239685
''06:13:02.230810880,0.000000834,synthetic_host,syscall_exit_fadvise64_64,2,elasticsearchm,"pid = 2932, tid = 2972","uaddr = 194557001051044, op = 128, val = 166992, utime = 0, uaddr2 = 7376000, val3 = 7376",576456
''06:13:02.228229120,0.000000792,synthetic_host,syscall_entry_ioctl,1,elasticsearchm,"pid = 3154, tid = 3213","fd = 35, offset = 12288, nbytes = 4096, flags = 2",14986655
''06:13:02.231854592,0.000001333,synthetic_host,syscall_entry_epoll_pwait,3,lttng-consumerd,"pid = 14323, tid = 14330",ret = 0,11910279
''06:13:02.231746816,0.000000208,synthetic_host,syscall_exit_ioctl,3,data-loop.0,"pid = 11822, tid = 11859","ret = 0, fds_length = 0, overflow = 0, fds = [ ]",16537649
''06:13:02.228541952,0.000000375,synthetic_host,syscall_exit_fadvise64_64,2,curl,"pid = 14345, tid = 14345","ret = 0, uaddr = 194557001039528, uaddr2 = 0",15662096
''06:13:02.231513600,0.000000084,synthetic_host,syscall_exit_futex,3,lttng-consumerd,"pid = 14323, tid = 14330","fd = 34, cmd = 2148070919, arg = 275115444656752",2695292
''06:13:02.231064320,0.000006750,synthetic_host,syscall_exit_read,0,llvmpipe-3,"pid = 14323, tid = 14330","fd = 549, count = 16",10370414
''06:13:02.230937344,0.000000167,synthetic_host,syscall_entry_brk,0,curl,"pid = 14323, tid = 14330","uaddr = 246917844007512, op = 137, val = 16930, utime = 246917138863456, uaddr2 = 0, val3 = 4294967295",830191
''06:13:02.232058880,0.000000209,synthetic_host,syscall_exit_sync_file_range,1,curl,"pid = 14324, tid = 14324","fd = 35, offset = 114688, len = 4096, advice = 4",5721896
''06:13:02.228366592,0.000000542,synthetic_host,syscall_entry_ioctl,3,gnome-shell,"pid = 14323, tid = 14330",ret = 8,16431447
''06:13:02.230912768,0.000001250,synthetic_host,syscall_entry_sync_file_range,0,curl,"pid = 14323, tid = 14330","epfd = 548, maxevents = 1024, timeout = 10000, sigmask = 0x0, sigsetsize = 8",15434214
''06:13:02.228916480,0.000006833,synthetic_host,syscall_entry_futex,0,lttng-runas,"pid = 12061, tid = 12061","ret = 0, arg = 275115444656760",5714435
''06:13:02.231142912,0.000541902,synthetic_host,syscall_exit_read,0,Client manageme,"pid = 14344, tid = 14344",ret = 4096,2011825
''06:13:02.232060160,0.000007459,synthetic_host,syscall_entry_futex,3,data-loop.0,"pid = 14323, tid = 14330","fd = 35, offset = 49152, nbytes = 4096, flags = 7",814510
''06:13:02.230358528,0.000001042,synthetic_host,syscall_exit_getpid,1,lttng-consumerd,"pid = 3154, tid = 3154","fd = 35, offset = 126976, len = 4096, advice = 4",13131043
''06:13:02.228574464,0.000000584,synthetic_host,syscall_exit_read,0,curl,"pid = 14323, tid = 14330",ret = 4096,10548377
''06:13:02.231711488,0.000001041,synthetic_host,syscall_entry_fadvise64_64,0,data-loop.0,"pid = 14323, tid = 14330","uaddr = 260299015463756, op = 129, val = 2147483647, utime = 0, uaddr2 = 0, val3 = 0",6390496
''06:13:02.231260672,0.000001791,synthetic_host,syscall_exit_ioctl,2,curl,"pid = 3154, tid = 3154",ret = 203053665607680,3813309
''06:13:02.231611136,0.000000125,synthetic_host,syscall_entry_getsockopt,2,lttng-consumerd,"pid = 11822, tid = 11841","fd = 576, level = 1, optname = 7, optlen = 246916502706412",9767424
''06:13:02.231019520,0.000001000,synthetic_host,syscall_exit_rt_sigaction,3,lttng-consumerd,"pid = 14297, tid = 14307","fd = 573, count = 65536",6116677
''06:13:02.229148416,0.000021958,synthetic_host,syscall_entry_futex,0,curl,"pid = 14323, tid = 14330","fd = 34, cmd = 2148070923, arg = 275115444656688",6911209
''06:13:02.231148800,0.000000208,synthetic_host,syscall_entry_futex,3,curl,"pid = 14323, tid = 14330","fd = 34, cmd = 62981, arg = 275115481893672",2549387
''06:13:02.231342592,0.000002709,synthetic_host,syscall_exit_futex,2,curl,"pid = 3154, tid = 3216","fd = 34, cmd = 2148070923, arg = 275115444656688",3088744
''06:13:02.228768512,0.000003875,synthetic_host,syscall_exit_sync_file_range,3,curl,"pid = 3154, tid = 3154","fd = 35, offset = 139264, len = 4096, advice = 4",10454651
''06:13:02.228674816,0.000000209,synthetic_host,syscall_entry_write,2,data-loop.0,"pid = 2932, tid = 2972","fd = 34, cmd = 2148070920, arg = 275115444656760",5669330
''06:13:02.228568832,0.000000250,synthetic_host,syscall_entry_sync_file_range,0,data-loop.0,"pid = 2932, tid = 2972","fd = 13, cmd = 3222299827, arg = 248272618772584",5523666
''06:13:02.232173312,0.000009125,synthetic_host,syscall_entry_read,2,lttng-consumerd,"pid = 14344, tid = 14344","uaddr = 260299015463756, op = 129, val = 2147483647, utime = 0, uaddr2 = 0, val3 = 0",634353
''06:13:02.231047168,0.000000250,synthetic_host,syscall_entry_recvmsg,3,lttng-consumerd,"pid = 11822, tid = 11867",fd = 4,6088097
''06:13:02.231823104,0.000000292,synthetic_host,syscall_exit_ioctl,2,lttng-consumerd,"pid = 14323, tid = 14330","fd = 34, cmd = 62982, arg = 275115481893672",14811286
''06:13:02.232285952,0.000000166,synthetic_host,syscall_entry_getpid,0,lttng-consumerd,"pid = 14323, tid = 14330","fd = 35, offset = 28672, nbytes = 4096, flags = 2",15158703
''06:13:02.231608576,0.000000417,synthetic_host,syscall_entry_read,3,lttng-consumerd,"pid = 14323, tid = 14330","ufd = 67, flags = 1, utmr = 281458146600112",4008072
''06:13:02.231171072,0.000005000,synthetic_host,syscall_entry_getpid,0,lttng-consumerd,"pid = 14323, tid = 14330",ret = 517,9976846
''06:13:02.229460224,0.000000292,synthetic_host,syscall_exit_rt_sigaction,0,lttng-consumerd,"pid = 3154, tid = 3213","uaddr = 194557001051044, op = 128, val = 166992, utime = 0, uaddr2 = 7376000, val3 = 7376",16156582
''06:13:02.231186176,0.000000166,synthetic_host,syscall_entry_ioctl,2,elasticsearchm,"pid = 14323, tid = 14330","fd = 34, cmd = 2148070919, arg = 275115444656752",15772147
''06:13:02.232285952,0.000000375,synthetic_host,syscall_entry_epoll_pwait,0,lttng-consumerd,"pid = 11822, tid = 11859","ret = 0, arg = 275115444656752",10053427
''06:13:02.231152384,0.000000084,synthetic_host,syscall_exit_ioctl,3,curl,"pid = 14323, tid = 14330",ret = 0,1509757
''06:13:02.230909952,0.000000416,synthetic_host,syscall_entry_sync_file_range,1,lttng-consumerd,"pid = 14345, tid = 14345",ret = 0,6309738
''06:13:02.231307776,0.000001000,synthetic_host,syscall_exit_ioctl,1,data-loop.0,"pid = 14345, tid = 14345","epfd = 13, maxevents = 1024, timeout = 10, sigmask = 0x0, sigsetsize = 8",5281010
''06:13:02.232052480,0.000000958,synthetic_host,syscall_entry_ioctl,3,curl,"pid = 3154, tid = 3215","ret = 48, buf = 203053665260704, count = 48, flags = 0",4686301
''06:13:02.230842112,0.000000000,synthetic_host,syscall_exit_futex,0,curl,"pid = 14323, tid = 14330","fd = 35, offset = 102400, len = 4096, advice = 4",15353299
''06:13:02.231801088,0.000012708,synthetic_host,syscall_exit_getpid,3,curl,"pid = 14324, tid = 14324","fd = 34, cmd = 2148070920, arg = 275115444656760",9618071
''06:13:02.228112640,0.000000208,synthetic_host,syscall_exit_futex,3,lttng-consumerd,"pid = 14323, tid = 14330","uaddr = 194557001039528, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572465336",4204138
''06:13:02.232061440,0.000013208,synthetic_host,syscall_entry_brk,3,curl,"pid = 11822, tid = 11859","uaddr = 194557001051044, op = 129, val = 2147483647, utime = 0, uaddr2 = 0, val3 = 3572466072",1248095
''06:13:02.228623872,0.000022041,synthetic_host,syscall_exit_getpid,3,llvmpipe-3,"pid = 11822, tid = 11859","ret = 0, arg = 275115481893672",1545823
''06:13:02.231033088,0.000000417,synthetic_host,syscall_entry_getsockopt,3,elasticsearchm,"pid = 3154, tid = 3213","fd = 35, offset = 81920, nbytes = 4096, flags = 7",6127384
''06:13:02.231041024,0.000000208,synthetic_host,syscall_exit_ioctl,0,curl,"pid = 14323, tid = 14330","ret = 0, arg = 275115481893672",16732445
''06:13:02.230985728,0.000006875,synthetic_host,syscall_entry_futex,3,lttng-consumerd,"pid = 14323, tid = 14330",ret = 4096,12666182
''06:13:02.229026304,0.000000208,synthetic_host,syscall_entry_futex,1,data-loop.0,"pid = 14345, tid = 14345","fd = 35, buf = 275115481833472, count = 4096",3406548
''06:13:02.231490816,0.000000417,synthetic_host,syscall_exit_futex,3,curl,"pid = 14323, tid = 14330","fd = 34, cmd = 2148070923, arg = 275115444656688",5859044
''06:13:02.230975488,0.000001542,synthetic_host,syscall_entry_ioctl,2,curl,"pid = 14323, tid = 14330","ret = 0, arg = 275115444656688",4770455
''06:13:02.231250944,0.000000334,synthetic_host,syscall_exit_ioctl,1,lttng-consumerd,"pid = 14323, tid = 14330","fd = 576, level = 1, optname = 7, optlen = 246916502706412",9720117
